expt_no	cell_line	inhibition_calc_method	first_agent	conc_first_agent	first_agent_inhibition	first_agent_stddev	second_agent	conc_second_agent	second_agent_inhibition	second_agent_stddev	combo_observed	combo_stddev	bliss	observed_bliss_diff
92	AsPC-1	28	JNK inhibitor II	2.5			0.1% DMSO				8.4	3.948		
98	Capan-2	28	Homoharringtonine	1.25			0.1% DMSO				61.69	0.6169		
98	Capan-2	28	Simvastatin	0.005			0.1% DMSO				-5.81	5.8681		
183	Hs766T	28	SN-38	0.02			0.1% DMSO				-0.82	0.2624		
181	PL45	28	WZ4002	0.02			0.1% DMSO				-7.99	3.3558		
90	BxPC-3	28	Hydroxychloroquine	0.16			0.1% DMSO				-2.61	0.5742		
92	AsPC-1	28	Etoposide	0.005			0.1% DMSO				-0.88	5.104		
92	AsPC-1	28	BMS-536924	0.01			0.1% DMSO				-16.27	2.6032		
98	Capan-2	28	PD173074	1.25			0.1% DMSO				0.47	6.2369		
92	Hs766T	28	Vemurafenib	0.0006			0.1% DMSO				-8.88	5.5944		
183	Hs766T	28	Rapamycin	0.002			0.1% DMSO				38.61	5.7915		
181	HPAF-II	28	Digoxin	0.002			0.1% DMSO				-13.09	1.1781		
96	PL45	28	Embelin	0.02			0.1% DMSO				-16.53	4.4631		
90	BxPC-3	28	MK-2206	0.08			0.1% DMSO				-18.06	18.963		
92	AsPC-1	28	BMS-536924	0.04			0.1% DMSO				10.64	5.1072		
183	Capan-1	28	Triapine	0.16			0.1% DMSO				-22.39	4.478		
90	BxPC-3	28	Decitabine	0.0006			0.1% DMSO				-2.95	10.443		
96	PL45	28	Imatinib	0.001			0.1% DMSO				-3.5	6.86		
92	AsPC-1	28	CIP 13-74	0.005			0.1% DMSO				-26.63	19.9725		
90	BxPC-3	28	Bosutinib	0.0003			0.1% DMSO				0.13	3.0251		
92	Hs766T	28	Bosutinib	0.04			0.1% DMSO				-11.11	4.2218		
97	HPAF-II	28	Lovastatin	0.04			0.1% DMSO				-2.26	1.5142		
97	HPAF-II	28	YM155	3.75			0.1% DMSO				98.87	0		
97	HPAF-II	28	XAV 939	2.5			0.1% DMSO				-4.47	1.7433		
97	HPAF-II	28	JK 184	5			0.1% DMSO				78.19	3.1276		
97	HPAF-II	28	Vemurafenib	0.3			0.1% DMSO				-10.76	7.1016		
97	HPAF-II	28	Homoharringtonine	0.001			0.1% DMSO				-4.17	3.336		
97	HPAF-II	28	Paclitaxel	0.08			0.1% DMSO				38.03	2.6621		
92	AsPC-1	28	BMS-754807	0.001			0.1% DMSO				-1.93	3.9951		
92	AsPC-1	28	Nutlin-3	0.0006			0.1% DMSO				1.75	3.4825		
179	MiaPaCa-2	28	Nutlin-3	10			0.1% DMSO				-8.04	4.5828		
92	AsPC-1	28	Simvastatin	1.25			0.1% DMSO				7.05	4.3005		
98	Capan-2	28	BIBW-2992	0.0006			0.1% DMSO				-1.03	3.3166		
98	Capan-2	28	BMS-754807	0.63			0.1% DMSO				22.78	4.3282		
98	Capan-2	28	Crizotinib	0.16			0.1% DMSO				-2.87	5.7113		
98	Capan-2	28	Vemurafenib	0.001			0.1% DMSO				-7.16	5.6564		
92	Hs766T	28	BMS-536924	0.08			0.1% DMSO				-6	7.74		
90	BxPC-3	28	BEZ-235	0.002			0.1% DMSO				-21.09	5.9052		
183	Capan-1	28	I-BET	0.02			0.1% DMSO				-10.25	2.1525		
183	Hs766T	28	I-BET	0.002			0.1% DMSO				-7.33	4.3247		
97	HPAF-II	28	R428	0.002			0.1% DMSO				-5.12	6.2976		
97	HPAF-II	28	Bortezomib	0.005			0.1% DMSO				-0.37	1.8833		
252	PANC-1	41	BI-2536	0.0192	47.97	1.4391	0.1% DMSO				47.97	1.4391		
96	PL45	28	Etoposide	0.01			0.1% DMSO				-16.07	5.7852		
90	BxPC-3	28	Tipifarnib	0.005			0.1% DMSO				-18.2	6.006		
92	AsPC-1	28	JK 184	2.5			0.1% DMSO				55.62	7.7868		
183	Capan-1	28	ABT-263	0.16			0.1% DMSO				-14.85	14.1075		
183	Hs766T	28	Foretinib	0.02			0.1% DMSO				-24.16	4.832		
92	AsPC-1	28	NVP-231	0.16			0.1% DMSO				-1.63	1.2062		
98	Capan-2	28	Tipifarnib	0.005			0.1% DMSO				-1.63	3.3578		
98	Capan-2	28	Stattic	0.002			0.1% DMSO				-5.55	1.554		
92	AsPC-1	28	Temsirolimus	0.08			0.1% DMSO				-10.34	12.3046		
183	Capan-1	28	Rapamycin	0.002			0.1% DMSO				1.09	5.5045		
183	Hs766T	28	Erlotinib	10			0.1% DMSO				40.79	7.3422		
97	HPAF-II	28	Pemetrexed	2.5			0.1% DMSO				51.64	4.6476		
97	HPAF-II	28	AZD-4547	0.16			0.1% DMSO				-0.68	2.8356		
92	AsPC-1	28	YM155	0.007			0.1% DMSO				16.45	6.251		
92	AsPC-1	28	Stattic	10			0.1% DMSO				85.1	0.851		
92	AsPC-1	28	JNK inhibitor II	0.01			0.1% DMSO				-6.56	5.5104		
96	PL45	28	Temsirolimus	0.02			0.1% DMSO				21.7	4.991		
183	Hs766T	28	Bay-11-7082	10			0.1% DMSO				83.42	3.3368		
90	BxPC-3	28	Piperlongumine	2.5			0.1% DMSO				1.14	2.0976		
92	AsPC-1	28	Homoharringtonine	0.02			0.1% DMSO				-10.29	7.5117		
98	Capan-2	28	Crizotinib	0.3			0.1% DMSO				1.06	8.2892		
92	Hs766T	28	BX 513	0.08			0.1% DMSO				11.03	3.1987		
98	Capan-2	28	Bosutinib	0.04			0.1% DMSO				-30.14	9.042		
98	Capan-2	28	Etoposide	10			0.1% DMSO				33.5	3.685		
96	PL45	28	Piperlongumine	0.002			0.1% DMSO				-2.44	6.1488		
97	HPAF-II	28	Carfilzomib	10			0.1% DMSO				99.53	0		
97	HPAF-II	28	CIP 13-74	0.002			0.1% DMSO				-4.6	3.588		
92	AsPC-1	28	Tipifarnib	0.04			0.1% DMSO				-4.09	4.2536		
90	BxPC-3	28	17-DMAG	0.04			0.1% DMSO				1.92	4.128		
96	PL45	28	Bosutinib	2.5			0.1% DMSO				3.07	2.5788		
97	HPAF-II	28	Tivantinib	5			0.1% DMSO				32.7	0.654		
92	AsPC-1	28	AZD-4547	5			0.1% DMSO				13.59	9.2412		
96	PL45	28	Rosiglitazone	0.001			0.1% DMSO				-7.92	6.5736		
92	AsPC-1	28	CYT-387	10			0.1% DMSO				6.66	3.33		
92	AsPC-1	28	AZD-4547	1.25			0.1% DMSO				5.3	2.014		
183	Hs766T	28	Debio0932	1.56			0.1% DMSO				47.66	7.6256		
96	PL45	28	AZD-8931	5			0.1% DMSO				56.91	1.7073		
98	Capan-2	28	17-DMAG	0.005			0.1% DMSO				-9.34	6.538		
96	PL45	28	BIBW-2992	0.63			0.1% DMSO				22.04	2.6448		
98	Capan-2	28	Rosiglitazone	10			0.1% DMSO				-0.69	11.2263		
97	HPAF-II	28	BI-2536	0.16			0.1% DMSO				39.48	3.948		
97	HPAF-II	28	AR-A014418	0.02			0.1% DMSO				0.37	5.4168		
92	AsPC-1	28	NVP-TAE684	0.16			0.1% DMSO				5.71	6.4523		
183	Capan-1	28	ML 130	10			0.1% DMSO				-6.63	11.8677		
92	Hs766T	28	Vemurafenib	0.04			0.1% DMSO				-16.22	4.055		
96	PL45	28	Tipifarnib	10			0.1% DMSO				25.31	9.3647		
92	Hs766T	28	Mitomycin C	0.02			0.1% DMSO				9.23	2.6767		
90	BxPC-3	28	BMS-536924	2.5			0.1% DMSO				24.43	6.1075		
90	BxPC-3	28	Gefitinib	1.25			0.1% DMSO				8.27	0.827		
179	MiaPaCa-2	28	Nutlin-3	0.16			0.1% DMSO				-12.88	4.3792		
92	AsPC-1	28	Imatinib	0.01			0.1% DMSO				4.01	15.4385		
92	AsPC-1	28	NVP-231	0.01			0.1% DMSO				-8.68	5.9892		
183	Hs766T	28	Dactinomycin	0.002			0.1% DMSO				-4.04	8.7668		
181	AsPC-1	28	MLN-8237	10			0.1% DMSO				20.19	4.4418		
181	HPAF-II	28	Debio1143	0.2			0.1% DMSO				-7.08	4.248		
98	Capan-2	28	PX 12	0.04			0.1% DMSO				-7.15	4.5045		
98	Capan-2	28	PHA 665752	2.5			0.1% DMSO				-3.96	5.1876		
97	HPAF-II	28	BRD-7389	2.5			0.1% DMSO				29.69	4.1566		
92	AsPC-1	28	NVP-TAE684	0.63			0.1% DMSO				29.83	2.983		
92	AsPC-1	28	17-DMAG	0.001			0.1% DMSO				10.5	8.505		
183	Capan-1	28	Digoxin	0.002			0.1% DMSO				-15.6	6.864		
98	Capan-2	28	JK 184	0.001			0.1% DMSO				-3.9	5.46		
98	Capan-2	28	Curcumin	2.5			0.1% DMSO				-0.62	1.333		
92	Hs766T	28	PD173074	0.01			0.1% DMSO				-7.88	6.304		
96	PL45	28	NVP-LDE225	0.3			0.1% DMSO				-13.57	6.2422		
97	HPAF-II	28	Imatinib	0.0006			0.1% DMSO				-4.66	1.3048		
98	Capan-2	28	BIBW-2992	0.04			0.1% DMSO				10.56	6.2304		
96	PL45	28	Sunitinib	2.5			0.1% DMSO				-8.07	11.298		
92	AsPC-1	28	MK-2206	1.25			0.1% DMSO				20.71	1.8639		
92	AsPC-1	28	Pemetrexed	0.04			0.1% DMSO				16.45	0.329		
98	Capan-2	28	BEZ-235	0.0005			0.1% DMSO				-1.48	6.216		
97	HPAF-II	28	AZD-8931	0.02			0.1% DMSO				-3.32	2.158		
92	AsPC-1	28	17-DMAG	0.63			0.1% DMSO				57.89	2.8945		
92	AsPC-1	28	Crizotinib	0.0006			0.1% DMSO				-4.27	6.1488		
251	MiaPaCa-2	41	ABT-199	0.2	1.65	16.6485	0.1% DMSO				1.65	16.6485		
183	Capan-1	28	Alectinib	0.001			0.1% DMSO				0.71	5.6161		
183	Hs766T	28	Verapamil	0.02			0.1% DMSO				-13.37	14.3059		
181	HPAF-II	28	Trametinib	5			0.1% DMSO				85.62	1.7124		
181	AsPC-1	28	ES 936	0.63			0.1% DMSO				2.44	13.2248		
183	Capan-1	28	5-nonyloxytryptamine oxalate	0.16			0.1% DMSO				-22.18	17.9658		
92	AsPC-1	28	BX 513	0.001			0.1% DMSO				-8.71	4.0937		
92	AsPC-1	28	Docetaxel	10			0.1% DMSO				53.91	3.7737		
181	HPAF-II	28	WZ4002	0.002			0.1% DMSO				-1.95	2.3595		
181	HPAF-II	28	MLN-8237	10			0.1% DMSO				24.51	5.1471		
98	Capan-2	28	Piperlongumine	0.005			0.1% DMSO				-5.06	4.554		
183	Capan-1	28	Debio0932	1.56			0.1% DMSO				26.04	3.906		
98	Capan-2	28	BMS-754807	0.0003			0.1% DMSO				-14.03	2.806		
97	HPAF-II	28	Homoharringtonine	0.002			0.1% DMSO				-8.2	0.492		
181	HPAF-II	28	SN-38	1.25			0.1% DMSO				83.41	1.6682		
98	Capan-2	28	CMPD-1	1.25			0.1% DMSO				4.63	6.2042		
90	BxPC-3	28	Vemurafenib	0.02			0.1% DMSO				-5.68	5.5664		
183	Capan-1	28	Debio1143	12.5			0.1% DMSO				25.53	0.5106		
98	Capan-2	28	Tozasertib	0.005			0.1% DMSO				-8.58	3.5178		
252	PANC-1	41	Oligomycin	7.4095	31.1	1.555	0.1% DMSO				31.1	1.555		
96	PL45	28	MK-2206	10			0.1% DMSO				50.58	0.5058		
97	HPAF-II	28	PNU 74654	0.0006			0.1% DMSO				-7.2	2.448		
92	Hs766T	28	Curcumin	0.0003			0.1% DMSO				-11.54	5.0776		
179	PANC-1	28	UNC0638	0.002			0.1% DMSO				-16.35	10.9545		
98	Capan-2	28	Gemcitabine	0.002			0.1% DMSO				-8.74	4.8944		
90	BxPC-3	28	BX 513	0.16			0.1% DMSO				-5.39	3.3957		
97	HPAF-II	28	AZD-4547	0.001			0.1% DMSO				-5.22	1.566		
97	HPAF-II	28	Decitabine	1.25			0.1% DMSO				5.22	3.8628		
97	HPAF-II	28	Dovitinib	10			0.1% DMSO				20.7	7.659		
92	AsPC-1	28	Hydroxychloroquine	0.0003			0.1% DMSO				-6.76	0.9464		
92	AsPC-1	28	Paclitaxel	0.005			0.1% DMSO				-3.69	22.7304		
92	AsPC-1	28	Erlotinib	0.02			0.1% DMSO				13.22	7.7998		
183	Capan-1	28	GGTI-298	1.25			0.1% DMSO				-17.91	6.9849		
181	AsPC-1	28	Gemcitabine	10			0.1% DMSO				42.07	3.7863		
98	Capan-2	28	Embelin	0.3			0.1% DMSO				-4.38	2.1024		
96	PL45	28	BMS-754807	0.002			0.1% DMSO				-10.38	4.671		
183	Capan-1	28	Vandetanib	0.002			0.1% DMSO				-10.55	3.587		
92	AsPC-1	28	AZD-8931	0.16			0.1% DMSO				25.97	1.2985		
252	PANC-1	41	BYL-719	0.3639	17.53	2.8048	0.1% DMSO				17.53	2.8048		
179	PANC-1	28	Carboplatin	0.16			0.1% DMSO				-12.83	2.566		
90	BxPC-3	28	Stattic	0.16			0.1% DMSO				-1.51	2.6576		
98	Capan-2	28	Flavopiridol	10			0.1% DMSO				63.83	3.1915		
96	PL45	28	PF-573228	0.001			0.1% DMSO				-6.57	3.0222		
181	AsPC-1	28	Curcumin	1.25			0.1% DMSO				-2.34	1.4976		
92	AsPC-1	28	NVP-TAE684	0.04			0.1% DMSO				2.29	2.5877		
92	AsPC-1	28	NVP-231	0.04			0.1% DMSO				-5.49	4.1175		
98	Capan-2	28	Carfilzomib	0.02			0.1% DMSO				21.32	4.0508		
252	PANC-1	41	CMPD-1	2.5956	26.19	8.6427	0.1% DMSO				26.19	8.6427		
90	BxPC-3	28	Carboplatin	0.01			0.1% DMSO				-10.29	1.7493		
98	Capan-2	28	Sorafenib	0.02			0.1% DMSO				-1.81	3.7467		
90	BxPC-3	28	JK 184	0.005			0.1% DMSO				-10.74	2.8998		
98	Capan-2	28	Ritonavir	0.0006			0.1% DMSO				-9.23	8.5839		
98	Capan-2	28	Bortezomib	0.01			0.1% DMSO				48.19	3.3733		
96	PL45	28	Cerulenin	0.16			0.1% DMSO				-4.18	3.7202		
90	BxPC-3	28	Dovitinib	0.16			0.1% DMSO				3.04	4.8032		
90	BxPC-3	28	Homoharringtonine	0.3			0.1% DMSO				12.77	12.0038		
98	Capan-2	28	Lapatinib	0.16			0.1% DMSO				0.79	5.9329		
98	Capan-2	28	Bosutinib	0.0003			0.1% DMSO				-6.9	1.311		
96	PL45	28	Temsirolimus	10			0.1% DMSO				34.43	3.7873		
97	HPAF-II	28	Stattic	0.001			0.1% DMSO				-4.96	2.4304		
97	HPAF-II	28	Sunitinib	0.01			0.1% DMSO				-9.92	8.432		
92	AsPC-1	28	MK-2206	10			0.1% DMSO				37.81	2.2686		
92	AsPC-1	28	Lovastatin	1.25			0.1% DMSO				3.13	4.4446		
181	HPAF-II	28	Erlotinib	1.25			0.1% DMSO				14.7	1.911		
181	HPAF-II	28	SB225002	0.002			0.1% DMSO				-8.2	8.364		
181	AsPC-1	28	Trametinib	5			0.1% DMSO				69.51	2.7804		
96	PL45	28	Vinorelbine	0.002			0.1% DMSO				3.93	3.144		
96	PL45	28	PD173074	0.01			0.1% DMSO				-14.95	13.6045		
98	Capan-2	28	PD173074	2.5			0.1% DMSO				7.27	1.5994		
96	PL45	28	BX 513	5			0.1% DMSO				44.48	0.4448		
90	BxPC-3	28	CYT-387	1.25			0.1% DMSO				-0.73	5.6283		
90	BxPC-3	28	Tivantinib	2.5			0.1% DMSO				47.36	2.368		
98	Capan-2	28	Triptolide	0.0003			0.1% DMSO				-7.09	5.9556		
181	AsPC-1	28	Rapamycin	1.25			0.1% DMSO				15.6	1.872		
181	AsPC-1	28	Vismodegib	0.02			0.1% DMSO				-1.66	10.4248		
97	HPAF-II	28	Carboplatin	10			0.1% DMSO				85.65	3.426		
92	AsPC-1	28	Enzastaurin	0.0006			0.1% DMSO				-2.22	3.219		
98	Capan-2	28	Erlotinib	1.25			0.1% DMSO				11.44	5.148		
179	PANC-1	28	Verapamil	0.02			0.1% DMSO				-13.1	6.157		
251	MiaPaCa-2	41	Simvastatin	4	46.22	1.3866	0.1% DMSO				46.22	1.3866		
183	Capan-1	28	5-fluorouracil	0.02			0.1% DMSO				-12.58	2.1386		
92	Hs766T	28	Triptolide	10			0.1% DMSO				57.1	5.139		
92	AsPC-1	28	Nutlin-3	0.63			0.1% DMSO				6.19	7.7375		
92	AsPC-1	28	PHA 665752	0.002			0.1% DMSO				2.61	2.7666		
96	PL45	28	CYT-387	0.63			0.1% DMSO				9.97	2.2931		
183	Hs766T	28	Bay-11-7082	0.16			0.1% DMSO				-15.99	6.8757		
181	HPAF-II	28	Triapine	1.25			0.1% DMSO				19.36	6.0016		
96	PL45	28	Nelfinavir	5			0.1% DMSO				9.66	0.966		
97	HPAF-II	28	Paclitaxel	0.04			0.1% DMSO				34.59	2.4213		
97	HPAF-II	28	AZD-8931	0.04			0.1% DMSO				-1.7	3.349		
92	AsPC-1	28	BMS-536924	5			0.1% DMSO				48.1	5.772		
92	AsPC-1	28	CYT-387	2.5			0.1% DMSO				-2.36	1.3924		
98	Capan-2	28	Nelfinavir	0.02			0.1% DMSO				-9.37	6.8401		
92	Hs766T	28	MK-2206	0.001			0.1% DMSO				-7.39	4.6557		
96	PL45	28	BIBW-2992	0.3			0.1% DMSO				14.78	2.0692		
98	Capan-2	28	BX 513	0.001			0.1% DMSO				-0.69	2.4426		
90	BxPC-3	28	Ritonavir	0.04			0.1% DMSO				-10.22	5.11		
92	AsPC-1	28	Homoharringtonine	2.5			0.1% DMSO				73.34	2.9336		
98	Capan-2	28	Sorafenib	0.04			0.1% DMSO				-6.57	2.8908		
98	Capan-2	28	Carboplatin	0.04			0.1% DMSO				-5.4	3.24		
183	Capan-1	28	Atorvastatin	0.02			0.1% DMSO				-14.4	0.864		
92	AsPC-1	28	PF-573228	10			0.1% DMSO				21.82	9.819		
251	MiaPaCa-2	41	GSK1120212	0.0239	58.3	3.498	0.1% DMSO				58.3	3.498		
92	Hs766T	28	Flavopiridol	10			0.1% DMSO				56.29	2.8145		
92	AsPC-1	28	Simvastatin	2.5			0.1% DMSO				7.22	6.0648		
181	HPAF-II	28	MK-1775	0.002			0.1% DMSO				-10.06	9.8588		
98	Capan-2	28	Paclitaxel	0.63			0.1% DMSO				21.47	3.8646		
92	Hs766T	28	Paclitaxel	10			0.1% DMSO				27.06	1.8942		
92	Hs766T	28	MK-2206	10			0.1% DMSO				39.08	6.2528		
183	Hs766T	28	KP372-1	1.25			0.1% DMSO				96.68	0		
98	Capan-2	28	Obatoclax	0.002			0.1% DMSO				-4.44	2.886		
183	Hs766T	28	Digoxin	10			0.1% DMSO				99.07	0		
96	PL45	28	Paclitaxel	0.04			0.1% DMSO				58.03	0.5803		
183	Hs766T	28	MLN-8237	1.25			0.1% DMSO				-36.49	2.1894		
98	Capan-2	28	BRD-7389	0.3			0.1% DMSO				10.29	2.6754		
183	Capan-1	28	BI-D1870	0.002			0.1% DMSO				-5.63	0.563		
251	MiaPaCa-2	41	Crizotinib	0.87	47.39	4.739	0.1% DMSO				47.39	4.739		
97	HPAF-II	28	17-DMAG	0.63			0.1% DMSO				38.19	2.6733		
92	AsPC-1	28	Vorinostat	0.16			0.1% DMSO				12.39	6.0711		
92	AsPC-1	28	PNU 74654	0.08			0.1% DMSO				-3.77	2.5259		
92	AsPC-1	28	AZD-7762	0.08			0.1% DMSO				5.5	3.465		
90	BxPC-3	28	BIBW-2992	0.01			0.1% DMSO				1.81	7.7649		
92	Hs766T	28	Cerulenin	2.5			0.1% DMSO				1.77	3.8055		
181	PL45	28	GGTI-298	1.25			0.1% DMSO				-10.48	2.7248		
183	Hs766T	28	Debio1143	100			0.1% DMSO				12.07	6.6385		
92	AsPC-1	28	NVP-231	0.02			0.1% DMSO				-21.85	1.9665		
98	Capan-2	28	AZD-7762	0.04			0.1% DMSO				-0.01	8.552		
98	Capan-2	28	Hydroxychloroquine	0.001			0.1% DMSO				-2.25	6.1875		
252	PANC-1	41	17-DMAG	0.0162	27.57	11.5794	0.1% DMSO				27.57	11.5794		
98	Capan-2	28	Cerulenin	5			0.1% DMSO				1.29	7.3659		
183	Capan-1	28	RO4929097	1.25			0.1% DMSO				-6.64	7.9016		
251	MiaPaCa-2	41	MK-1775	0.5941	78.16	1.5632	0.1% DMSO				78.16	1.5632		
97	HPAF-II	28	R428	0.08			0.1% DMSO				-8.58	6.006		
97	HPAF-II	28	Nelfinavir	0.0003			0.1% DMSO				-1.99	3.6616		
92	AsPC-1	28	Carfilzomib	0.0006			0.1% DMSO				-3.43	1.7493		
92	AsPC-1	28	MK-2206	0.002			0.1% DMSO				-2.83	2.1791		
181	AsPC-1	28	MLN-8237	0.02			0.1% DMSO				-12.63	9.2199		
98	Capan-2	28	PD173074	0.0006			0.1% DMSO				-6.66	0.666		
98	Capan-2	28	CIP 13-74	0.08			0.1% DMSO				10.99	4.7257		
97	HPAF-II	28	Pemetrexed	1.25			0.1% DMSO				37.84	13.244		
98	Capan-2	28	CMPD-1	5			0.1% DMSO				9.87	2.3688		
90	BxPC-3	28	Tozasertib	0.16			0.1% DMSO				6.18	4.0788		
183	Capan-1	28	NH125	0.16			0.1% DMSO				-15.35	6.9075		
90	BxPC-3	28	Vorinostat	10			0.1% DMSO				43.34	8.668		
181	PL45	28	Erlotinib	0.16			0.1% DMSO				-5	1.8		
179	MiaPaCa-2	28	MLN-4924	10			0.1% DMSO				79.53	0.7953		
97	HPAF-II	28	Tivantinib	2.5			0.1% DMSO				20.51	5.3326		
97	HPAF-II	28	PF-573228	10			0.1% DMSO				21.88	2.188		
97	HPAF-II	28	NVP-TAE684	0.001			0.1% DMSO				-1.69	2.197		
92	AsPC-1	28	Homoharringtonine	10			0.1% DMSO				74	3.7		
92	AsPC-1	28	Curcumin	0.16			0.1% DMSO				-6.68	5.4776		
92	AsPC-1	28	AZD-7762	0.0003			0.1% DMSO				-5.29	4.4436		
92	AsPC-1	28	Dovitinib	5			0.1% DMSO				22.15	2.658		
183	Hs766T	28	Curcumin	1.25			0.1% DMSO				-16.09	7.2405		
98	Capan-2	28	Sorafenib	0.002			0.1% DMSO				-14.04	8.5644		
98	Capan-2	28	Pemetrexed	0.0006			0.1% DMSO				-7.07	9.5445		
92	Hs766T	28	BMS-536924	0.01			0.1% DMSO				-9.13	8.4909		
98	Capan-2	28	Carfilzomib	0.001			0.1% DMSO				-8.08	5.3328		
98	Capan-2	28	Simvastatin	0.63			0.1% DMSO				-1.77	1.1328		
92	Hs766T	28	Flavopiridol	0.002			0.1% DMSO				-11.57	2.314		
181	AsPC-1	28	Orlistat	10			0.1% DMSO				15.12	15.4224		
179	MiaPaCa-2	28	Lapatinib	0.002			0.1% DMSO				-3.55	8.307		
98	Capan-2	28	Stattic	0.3			0.1% DMSO				-1.35	4.833		
92	Hs766T	28	ABT-888	0.01			0.1% DMSO				-3.46	3.979		
96	PL45	28	PX 12	0.63			0.1% DMSO				-10.27	2.7729		
92	AsPC-1	28	Hydroxychloroquine	0.04			0.1% DMSO				2.59	2.7454		
92	AsPC-1	28	Decitabine	0.04			0.1% DMSO				-7.11	8.3898		
98	Capan-2	28	NVP-LDE225	0.001			0.1% DMSO				-3.07	5.0348		
251	MiaPaCa-2	41	MLN-4924	0.27	72.55	4.353	0.1% DMSO				72.55	4.353		
183	Hs766T	28	Thioridazine	0.002			0.1% DMSO				-10.73	6.1161		
90	BxPC-3	28	17-DMAG	10			0.1% DMSO				93.67	0		
179	MiaPaCa-2	28	Dapagliflozin	0.02			0.1% DMSO				-12.52	0.626		
92	AsPC-1	28	PF-573228	0.0003			0.1% DMSO				-4.88	1.22		
92	AsPC-1	28	XAV 939	1.25			0.1% DMSO				3.3	7.656		
96	PL45	28	Enzastaurin	0.01			0.1% DMSO				-10.65	9.159		
96	PL45	28	Rosiglitazone	10			0.1% DMSO				2.53	10.3477		
92	AsPC-1	28	Sorafenib	1.25			0.1% DMSO				-0.13	8.6892		
92	AsPC-1	28	Gefitinib	0.04			0.1% DMSO				17.63	9.6965		
92	AsPC-1	28	Lovastatin	0.0003			0.1% DMSO				-4.06	6.293		
97	HPAF-II	28	Carboplatin	1.25			0.1% DMSO				-9.09	1.6362		
97	HPAF-II	28	Bortezomib	0.16			0.1% DMSO				95.95	0		
92	AsPC-1	28	Embelin	0.0006			0.1% DMSO				-3.85	3.4265		
98	Capan-2	28	MK-2206	0.16			0.1% DMSO				1.54	4.1118		
96	PL45	28	PF-573228	0.3			0.1% DMSO				-5.44	3.5904		
98	Capan-2	28	AR-A014418	0.3			0.1% DMSO				-5.29	1.0051		
183	Hs766T	28	Carfilzomib	0.002			0.1% DMSO				-15.02	8.1108		
96	PL45	28	Triptolide	2.5			0.1% DMSO				81.05	0.8105		
90	BxPC-3	28	Dovitinib	0.001			0.1% DMSO				3.99	0.4788		
92	AsPC-1	28	Nelfinavir	0.02			0.1% DMSO				-6.18	2.6574		
92	AsPC-1	28	Triptolide	0.04			0.1% DMSO				76.69	1.5338		
96	PL45	28	PD173074	0.63			0.1% DMSO				-14.51	6.5295		
179	MiaPaCa-2	28	OSI-906	10			0.1% DMSO				14.59	8.1704		
181	HPAF-II	28	STA-4783	0.16			0.1% DMSO				35.86	7.8892		
181	AsPC-1	28	KP372-1	0.002			0.1% DMSO				-10.5	17.01		
92	AsPC-1	28	Tipifarnib	1.25			0.1% DMSO				14.7	2.94		
92	AsPC-1	28	Nelfinavir	0.01			0.1% DMSO				-0.81	3.5397		
181	HPAF-II	28	Verapamil	0.16			0.1% DMSO				1.98	12.0384		
98	Capan-2	28	Bosutinib	0.002			0.1% DMSO				-8.89	1.778		
183	Hs766T	28	Curcumin	0.16			0.1% DMSO				-19.95	3.591		
92	AsPC-1	28	Gefitinib	2.5			0.1% DMSO				35.59	6.7621		
98	Capan-2	28	Mitomycin C	1.25			0.1% DMSO				15.75	7.7175		
98	Capan-2	28	Obatoclax	0.005			0.1% DMSO				-5.38	4.5192		
98	Capan-2	28	Embelin	1.25			0.1% DMSO				-13.79	3.9991		
96	PL45	28	Bosutinib	0.0003			0.1% DMSO				-8.93	5.0901		
179	PANC-1	28	Triapine	1.25			0.1% DMSO				-9.43	0.943		
98	Capan-2	28	Imatinib	10			0.1% DMSO				4.86	2.7216		
98	Capan-2	28	AZD-7762	10			0.1% DMSO				94.46	1.8892		
183	Hs766T	28	GSK690693	0.16			0.1% DMSO				3.52	0.5632		
97	HPAF-II	28	XAV 939	0.002			0.1% DMSO				-2.27	1.589		
97	HPAF-II	28	Carboplatin	0.001			0.1% DMSO				-2.34	5.4522		
97	HPAF-II	28	Homoharringtonine	0.0006			0.1% DMSO				-6.7	2.747		
92	AsPC-1	28	PHA 665752	5			0.1% DMSO				8.62	2.586		
252	PANC-1	41	Erlotinib	0.1161	11.51	1.7265	0.1% DMSO				11.51	1.7265		
96	PL45	28	CIP 13-74	0.0006			0.1% DMSO				-7.54	5.8058		
98	Capan-2	28	Carfilzomib	0.0003			0.1% DMSO				-7.01	4.6967		
90	BxPC-3	28	Nelfinavir	5			0.1% DMSO				10.66	2.2386		
90	BxPC-3	28	Temsirolimus	0.005			0.1% DMSO				2.12	6.572		
92	AsPC-1	28	Flavopiridol	0.0006			0.1% DMSO				-0.77	1.3167		
98	Capan-2	28	Vemurafenib	0.3			0.1% DMSO				-14.91	4.1748		
92	Hs766T	28	JK 184	2.5			0.1% DMSO				18.01	9.3652		
90	BxPC-3	28	Lovastatin	10			0.1% DMSO				18.2	7.644		
181	HPAF-II	28	Zibotentan	10			0.1% DMSO				0.85	15.1895		
92	Hs766T	28	Curcumin	0.3			0.1% DMSO				-0.73	5.4969		
98	Capan-2	28	Vemurafenib	0.0003			0.1% DMSO				-8.83	2.8256		
92	AsPC-1	28	Vinorelbine	0.001			0.1% DMSO				2.52	5.922		
