expt_no	Cell_line	first_agent	conc_first_agent (uM)	first_agent_inhibition (%)	first_agent_stddev	second_agent	conc_second_agent (uM)	second_agent_inhibition (%)	second_agent_stddev	combo_observed Inhibition (%)	combo_stddev	bliss (%)	observed_bliss_diff
198	MDA-MB-436	Triapine	0.002	-4.37	7.1231	0.1% DMSO				-4.37	7.1231		
198	MDA-MB-436	GANT61	0.16	-9.18	4.7736	0.1% DMSO				-9.18	4.7736		
198	MDA-MB-436	Piperlongumine	0.16	2.94	21.1974	0.1% DMSO				2.94	21.1974		
198	MDA-MB-436	AR-A014418	0.002	-0.33	3.5871	0.1% DMSO				-0.33	3.5871		
198	MDA-MB-436	MLN-8237	1.25	33.9	10.509	0.1% DMSO				33.9	10.509		
198	MDA-MB-436	Oligomycin	0.2	16.36	5.8896	0.1% DMSO				16.36	5.8896		
198	MDA-MB-436	GSK690693	10	11.72	8.204	0.1% DMSO				11.72	8.204		
198	MDA-MB-436	UNC0638	1.25	5.73	0.3438	0.1% DMSO				5.73	0.3438		
198	MDA-MB-436	SN-38	0.002	39.19	0.3919	0.1% DMSO				39.19	0.3919		
198	MDA-MB-436	Simvastatin	2.5	14.63	4.389	0.1% DMSO				14.63	4.389		
198	MDA-MB-436	Dactinomycin	0.16	82.79	3.3116	0.1% DMSO				82.79	3.3116		
198	MDA-MB-436	BI-2536	0.01	44.39	0.8878	0.1% DMSO				44.39	0.8878		
198	MDA-MB-436	SB225002	0.002	13.87	3.1901	0.1% DMSO				13.87	3.1901		
198	MDA-MB-436	Rapamycin	0.002	29.76	13.392	0.1% DMSO				29.76	13.392		
198	MDA-MB-436	PHA 665752	0.002	-4.51	0.451	0.1% DMSO				-4.51	0.451		
198	MDA-MB-436	2-deoxy-D-glucose	125	5.2	14.872	0.1% DMSO				5.2	14.872		
198	MDA-MB-436	ES 936	5	5.18	2.2274	0.1% DMSO				5.18	2.2274		
198	MDA-MB-436	Vismodegib	10	-2.15	14.491	0.1% DMSO				15.11	13.9012		
198	MDA-MB-436	Paclitaxel	0.002	1.9	7.619	0.1% DMSO				1.9	7.619		
198	MDA-MB-436	MLN-8237	0.02	-12.03	1.6842	0.1% DMSO				-12.03	1.6842		
198	MDA-MB-436	Paclitaxel	10	73.24	1.4648	0.1% DMSO				73.24	1.4648		
198	MDA-MB-436	GSK690693	0.02	-0.91	0.7462	0.1% DMSO				-0.91	0.7462		
198	MDA-MB-436	Foretinib	1.25	40.88	2.8616	0.1% DMSO				40.88	2.8616		
198	MDA-MB-436	BMS-754807	10	67.27	0	0.1% DMSO				67.27	0		
198	MDA-MB-436	MLN-8237	0.16	7.07	1.2019	0.1% DMSO				7.07	1.2019		
198	MDA-MB-436	NVP-TAE684	0.002	-3.01	11.8293	0.1% DMSO				-3.01	11.8293		
198	MDA-MB-436	Rosiglitazone	1.25	-0.42	11.5458	0.1% DMSO				-0.42	11.5458		
198	MDA-MB-436	BI-2536	0.001	-30.68	4.9088	0.1% DMSO				-30.68	4.9088		
198	MDA-MB-436	Vorinostat	0.002	22.77	14.5728	0.1% DMSO				22.77	14.5728		
198	MDA-MB-436	Paclitaxel	1.25	70.96	5.6768	0.1% DMSO				70.96	5.6768		
198	MDA-MB-436	BEZ-235	0.02	5.49	0.2745	0.1% DMSO				5.49	0.2745		
198	MDA-MB-436	Nelfinavir	1.25	3.61	8.4474	0.1% DMSO				3.61	8.4474		
198	MDA-MB-436	Dovitinib	0.002	-28.67	11.468	0.1% DMSO				-28.67	11.468		
198	MDA-MB-436	Gemcitabine	0.02	48.64	4.864	0.1% DMSO				48.64	4.864		
198	MDA-MB-436	AZD-4547	0.002	-3.38	6.4558	0.1% DMSO				-3.38	6.4558		
198	MDA-MB-436	PF 429242	10	-4.9	7.056	0.1% DMSO				-4.9	7.056		
198	MDA-MB-436	Gemcitabine	10	71.64	2.1492	0.1% DMSO				71.64	2.1492		
198	MDA-MB-436	Vemurafenib	0.16	-14.16	16.7088	0.1% DMSO				-14.16	16.7088		
198	MDA-MB-436	Mitomycin C	1.25	57.49	9.1984	0.1% DMSO				57.49	9.1984		
198	MDA-MB-436	CIP 13-74	0.002	2.71	13.9023	0.1% DMSO				2.71	13.9023		
198	MDA-MB-436	Piperlongumine	0.002	2.86	9.4094	0.1% DMSO				2.86	9.4094		
198	MDA-MB-436	PD173074	0.002	-14.38	4.6016	0.1% DMSO				-14.38	4.6016		
198	MDA-MB-436	Tipifarnib	0.16	17.2	3.096	0.1% DMSO				17.2	3.096		
198	MDA-MB-436	AR-A014418	0.02	-5.81	1.3944	0.1% DMSO				-5.81	1.3944		
198	MDA-MB-436	AR-A014418	1.25	-14.51	6.5295	0.1% DMSO				-14.51	6.5295		
198	MDA-MB-436	BRD-7389	10	62.41	0.6241	0.1% DMSO				62.41	0.6241		
198	MDA-MB-436	Docetaxel	1.25	71.45	4.287	0.1% DMSO				71.45	4.287		
198	MDA-MB-436	NVP-LDE225	0.02	17.21	3.442	0.1% DMSO				17.21	3.442		
198	MDA-MB-436	MLN-4924	10	59.32	9.4912	0.1% DMSO				59.32	9.4912		
198	MDA-MB-436	Vinorelbine	1.25	67.47	4.7229	0.1% DMSO				67.47	4.7229		
198	MDA-MB-436	HBX-41108	1.25	10.53	11.4777	0.1% DMSO				10.53	11.4777		
198	MDA-MB-436	Nutlin-3	0.002	1.89	7.6734	0.1% DMSO				1.89	7.6734		
198	MDA-MB-436	Curcumin	0.002	-4.05	2.9565	0.1% DMSO				-4.05	2.9565		
198	MDA-MB-436	AZD-4547	0.02	-7.22	0.1444	0.1% DMSO				-7.22	0.1444		
198	MDA-MB-436	Dasatinib	1.25	-2.04	1.0812	0.1% DMSO				-2.04	1.0812		
198	MDA-MB-436	Decitabine	10	26.64	16.2504	0.1% DMSO				26.64	16.2504		
198	MDA-MB-436	PF-573228	1.25	13.26	18.564	0.1% DMSO				13.26	18.564		
198	MDA-MB-436	AZD-8931	1.25	1.33	15.1221	0.1% DMSO				1.33	15.1221		
198	MDA-MB-436	PHA 665752	10	-22.04	18.9544	0.1% DMSO				-22.04	18.9544		
198	MDA-MB-436	Alectinib	5	12.73	2.2914	0.1% DMSO				12.73	2.2914		
198	MDA-MB-436	CIP 13-74	0.02	11.57	19.5533	0.1% DMSO				11.57	19.5533		
198	MDA-MB-436	Oxaliplatin	0.02	-5.13	22.1616	0.1% DMSO				-5.13	22.1616		
198	MDA-MB-436	BX 513	10	45.53	8.6507	0.1% DMSO				45.53	8.6507		
198	MDA-MB-436	SN-38	0.16	64.5	5.16	0.1% DMSO				64.5	5.16		
198	MDA-MB-436	JNK inhibitor II	0.02	-0.06	15.3174	0.1% DMSO				-0.06	15.3174		
198	MDA-MB-436	PX 12	10	32.21	0.9663	0.1% DMSO				32.21	0.9663		
198	MDA-MB-436	CYT-387	10	44.52	5.7876	0.1% DMSO				44.52	5.7876		
198	MDA-MB-436	Simvastatin	0.04	-8.5	6.885	0.1% DMSO				-8.5	6.885		
198	MDA-MB-436	Temsirolimus	0.02	11.26	6.193	0.1% DMSO				11.26	6.193		
198	MDA-MB-436	SB225002	0.16	-1.54	0.4466	0.1% DMSO				-1.54	0.4466		
198	MDA-MB-436	AZD-7762	10	77.03	0.7703	0.1% DMSO				77.03	0.7703		
198	MDA-MB-436	Erlotinib	10	29.62	2.3696	0.1% DMSO				29.62	2.3696		
198	MDA-MB-436	JNK inhibitor II	10	10.48	10.7944	0.1% DMSO				10.48	10.7944		
198	MDA-MB-436	Rapamycin	0.16	26.08	15.648	0.1% DMSO				26.08	15.648		
198	MDA-MB-436	Pemetrexed	0.002	-3.45	6.693	0.1% DMSO				-3.45	6.693		
198	MDA-MB-436	Cerulenin	1.25	7.12	15.7352	0.1% DMSO				7.12	15.7352		
198	MDA-MB-436	Zibotentan	10	-1.01	1.6766	0.1% DMSO				-1.01	1.6766		
198	MDA-MB-436	PF-431396	0.16	-6.28	0.314	0.1% DMSO				-6.28	0.314		
198	MDA-MB-436	Simvastatin	0.3	6.66	12.0546	0.1% DMSO				6.66	12.0546		
198	MDA-MB-436	BI-D1870	1.25	14.68	0.2936	0.1% DMSO				14.68	0.2936		
198	MDA-MB-436	Vinorelbine	10	71.07	1.4214	0.1% DMSO				71.07	1.4214		
198	MDA-MB-436	YM155	0.02	45.17	6.3238	0.1% DMSO				45.17	6.3238		
198	MDA-MB-436	Vandetanib	0.02	10.83	3.249	0.1% DMSO				10.83	3.249		
198	MDA-MB-436	BRD-7389	0.02	1.7	19.737	0.1% DMSO				1.7	19.737		
198	MDA-MB-436	WZ4002	0.002	11.61	3.1347	0.1% DMSO				11.61	3.1347		
198	MDA-MB-436	JK 184	1.25	71.88	3.594	0.1% DMSO				71.88	3.594		
198	MDA-MB-436	Triptolide	0.02	49.41	2.9646	0.1% DMSO				49.41	2.9646		
198	MDA-MB-436	Hydroxychloroquine	0.16	-2.07	14.4279	0.1% DMSO				-2.07	14.4279		
198	MDA-MB-436	Enzastaurin	0.16	1.66	12.3504	0.1% DMSO				1.66	12.3504		
198	MDA-MB-436	JQ1	10	34.18	2.3926	0.1% DMSO				34.18	2.3926		
198	MDA-MB-436	EHT-1864	1.25	-2.43	2.1141	0.1% DMSO				-2.43	2.1141		
198	MDA-MB-436	AZD-7762	1.25	67.17	4.0302	0.1% DMSO				67.17	4.0302		
198	MDA-MB-436	Crizotinib	0.02	-11.44	2.4024	0.1% DMSO				-11.44	2.4024		
198	MDA-MB-436	17-DMAG	10	92.11	1.8422	0.1% DMSO				92.11	1.8422		
198	MDA-MB-436	NVP-231	0.16	-2.84	14.8816	0.1% DMSO				-2.84	14.8816		
198	MDA-MB-436	Lapatinib	0.16	7.19	1.6537	0.1% DMSO				7.19	1.6537		
198	MDA-MB-436	Erlotinib	0.002	-7.27	6.4703	0.1% DMSO				-7.27	6.4703		
198	MDA-MB-436	Stattic	0.002	11.16	2.3436	0.1% DMSO				11.16	2.3436		
198	MDA-MB-436	CIP 13-74	1.25	20.22	3.2352	0.1% DMSO				20.22	3.2352		
198	MDA-MB-436	Tivantinib	1.25	51.18	6.1416	0.1% DMSO				51.18	6.1416		
198	MDA-MB-436	STA-4783	0.02	47.96	7.194	0.1% DMSO				47.96	7.194		
198	MDA-MB-436	I-BET	0.16	9.2	6.44	0.1% DMSO				9.2	6.44		
198	MDA-MB-436	Imatinib	0.16	2.46	15.3504	0.1% DMSO				2.46	15.3504		
198	MDA-MB-436	Vismodegib	10	15.11	13.9012	0.1% DMSO				-2.15	14.491		
198	MDA-MB-436	JK 184	0.002	9.93	10.7244	0.1% DMSO				9.93	10.7244		
198	MDA-MB-436	Sorafenib	0.02	-7.22	11.2632	0.1% DMSO				-7.22	11.2632		
198	MDA-MB-436	SB 218078	10	22.53	4.0554	0.1% DMSO				22.53	4.0554		
198	MDA-MB-436	IMD 0354	0.16	17.94	5.5614	0.1% DMSO				17.94	5.5614		
198	MDA-MB-436	Metformin	0.002	0.69	0.9246	0.1% DMSO				0.69	0.9246		
198	MDA-MB-436	SB225002	10	69.51	5.5608	0.1% DMSO				69.51	5.5608		
198	MDA-MB-436	Dapagliflozin	1.25	-3.58	4.6898	0.1% DMSO				-3.58	4.6898		
198	MDA-MB-436	PF-431396	1.25	10.22	11.4464	0.1% DMSO				10.22	11.4464		
198	MDA-MB-436	PF3644022	0.002	9.02	0.5412	0.1% DMSO				9.02	0.5412		
198	MDA-MB-436	Mitomycin C	0.16	38.92	8.9516	0.1% DMSO				38.92	8.9516		
198	MDA-MB-436	Temsirolimus	0.16	7.83	12.6063	0.1% DMSO				7.83	12.6063		
198	MDA-MB-436	PF 429242	0.16	-6.87	1.374	0.1% DMSO				-6.87	1.374		
198	MDA-MB-436	Rosiglitazone	0.002	12.35	7.41	0.1% DMSO				12.35	7.41		
198	MDA-MB-436	Stattic	0.16	6.59	6.1946	0.1% DMSO				6.59	6.1946		
198	MDA-MB-436	Syk Inhibitor	10	9.88	0.0988	0.1% DMSO				9.88	0.0988		
198	MDA-MB-436	Verapamil	1.25	9.4	1.692	0.1% DMSO				9.4	1.692		
198	MDA-MB-436	BI-2536	5	48.5	3.88	0.1% DMSO				48.5	3.88		
198	MDA-MB-436	AR-A014418	0.16	-9.08	8.2628	0.1% DMSO				-9.08	8.2628		
198	MDA-MB-436	Digoxin	1.25	99.28	0.9928	0.1% DMSO				99.28	0.9928		
198	MDA-MB-436	RO4929097	10	4.19	7.3325	0.1% DMSO				4.19	7.3325		
198	MDA-MB-436	Tivantinib	0.002	9	10.08	0.1% DMSO				9	10.08		
198	MDA-MB-436	Vorinostat	1.25	28.9	5.491	0.1% DMSO				28.9	5.491		
198	MDA-MB-436	Mitomycin C	0.002	-3.47	3.4006	0.1% DMSO				-3.47	3.4006		
198	MDA-MB-436	Etoposide	0.002	4.85	20.952	0.1% DMSO				4.85	20.952		
198	MDA-MB-436	Vemurafenib	1.25	4.65	9.207	0.1% DMSO				4.65	9.207		
198	MDA-MB-436	CIP 13-74	10	30.7	10.745	0.1% DMSO				30.7	10.745		
198	MDA-MB-436	BMS-754807	0.02	5.21	14.3275	0.1% DMSO				5.21	14.3275		
199	BT-549	Bortezomib	0.16	103.86	0	0.1% DMSO				103.86	0		
199	BT-549	Bortezomib	0.02	102.71	0	0.1% DMSO				102.71	0		
199	BT-549	NVP-231	1.25	21.39	1.9251	0.1% DMSO				21.39	1.9251		
199	BT-549	PD-0332991	0.02	-9.95	3.6815	0.1% DMSO				-9.95	3.6815		
199	BT-549	Dactinomycin	1.25	99.93	0	0.1% DMSO				99.93	0		
199	BT-549	Rapamycin	0.16	57.32	1.1464	0.1% DMSO				57.32	1.1464		
199	BT-549	KP372-1	10	102.77	0	0.1% DMSO				102.77	0		
199	BT-549	Trametinib	5	15.86	4.5994	0.1% DMSO				15.86	4.5994		
199	BT-549	Ritonavir	0.02	19.83	5.5524	0.1% DMSO				19.83	5.5524		
199	BT-549	Temsirolimus	0.02	36.7	5.138	0.1% DMSO				36.7	5.138		
199	BT-549	Temsirolimus	1.25	36.49	15.3258	0.1% DMSO				36.49	15.3258		
199	BT-549	AR-A014418	0.02	0.7	0.84	0.1% DMSO				0.7	0.84		
199	BT-549	Dactinomycin	0.16	100.14	1.0014	0.1% DMSO				100.14	1.0014		
199	BT-549	MK-1775	0.002	3.76	9.776	0.1% DMSO				3.76	9.776		
199	BT-549	Digoxin	0.16	89.35	6.2545	0.1% DMSO				89.35	6.2545		
199	BT-549	Cerulenin	10	37.72	8.6756	0.1% DMSO				37.72	8.6756		
199	BT-549	Carfilzomib	0.02	100.68	2.0136	0.1% DMSO				100.68	2.0136		
199	BT-549	Simvastatin	20	86.45	0	0.1% DMSO				86.45	0		
199	BT-549	Docetaxel	10	80.84	0.8084	0.1% DMSO				80.84	0.8084		
199	BT-549	Dovitinib	10	77.82	8.5602	0.1% DMSO				77.82	8.5602		
199	BT-549	NVP-LDE225	0.002	-11.39	17.6545	0.1% DMSO				-11.39	17.6545		
199	BT-549	IMD 0354	0.002	14.49	0.2898	0.1% DMSO				14.49	0.2898		
199	BT-549	MK-1775	0.02	-14.07	15.6177	0.1% DMSO				-14.07	15.6177		
199	BT-549	Triptolide	1.25	102	0	0.1% DMSO				102	0		
199	BT-549	YM155	0.94	103.93	0	0.1% DMSO				103.93	0		
199	BT-549	Thioridazine	1.25	3.75	11.0625	0.1% DMSO				3.75	11.0625		
199	BT-549	BI-D1870	0.02	11.52	4.608	0.1% DMSO				11.52	4.608		
199	BT-549	UNC0638	0.02	9.46	2.5542	0.1% DMSO				9.46	2.5542		
199	BT-549	Bosutinib	1.25	19.89	11.934	0.1% DMSO				19.89	11.934		
199	BT-549	Bosutinib	0.16	-3.06	20.0736	0.1% DMSO				-3.06	20.0736		
199	BT-549	Rosiglitazone	0.16	-0.19	17.7821	0.1% DMSO				-0.19	17.7821		
199	BT-549	Dovitinib	0.02	-27.89	23.7065	0.1% DMSO				-27.89	23.7065		
199	BT-549	SN-38	1.25	66.58	9.3212	0.1% DMSO				66.58	9.3212		
199	BT-549	NVP-LDE225	10	-5.1	24.99	0.1% DMSO				-5.1	24.99		
199	BT-549	Pemetrexed	0.16	31.68	9.8208	0.1% DMSO				31.68	9.8208		
199	BT-549	Alectinib	0.63	12.82	3.846	0.1% DMSO				12.82	3.846		
199	BT-549	AZD-7762	0.16	43.56	6.534	0.1% DMSO				43.56	6.534		
199	BT-549	ABT-263	0.16	6.34	13.8846	0.1% DMSO				6.34	13.8846		
199	BT-549	Curcumin	0.002	-7.22	5.8482	0.1% DMSO				-7.22	5.8482		
199	BT-549	WZ4002	0.16	5	4.6	0.1% DMSO				5	4.6		
199	BT-549	Pemetrexed	0.002	10.24	9.8304	0.1% DMSO				10.24	9.8304		
199	BT-549	XAV 939	0.002	2.19	11.4318	0.1% DMSO				2.19	11.4318		
199	BT-549	PNU 74654	0.02	9.55	5.157	0.1% DMSO				9.55	5.157		
199	BT-549	Mitomycin C	0.02	18.12	2.8992	0.1% DMSO				18.12	2.8992		
199	BT-549	I-BET	1.25	39.27	10.9956	0.1% DMSO				39.27	10.9956		
199	BT-549	NVP-TAE684	10	89.24	4.462	0.1% DMSO				89.24	4.462		
199	BT-549	AR-A014418	1.25	4.65	14.508	0.1% DMSO				4.65	14.508		
199	BT-549	Enzastaurin	1.25	-9.65	0.386	0.1% DMSO				-9.65	0.386		
199	BT-549	Dapagliflozin	1.25	-16.15	23.4175	0.1% DMSO				-16.15	23.4175		
199	BT-549	Embelin	0.002	6.97	0.4182	0.1% DMSO				6.97	0.4182		
199	BT-549	ABT-888	0.16	7.83	6.0291	0.1% DMSO				7.83	6.0291		
199	BT-549	Digoxin	1.25	101.59	0	0.1% DMSO				101.59	0		
199	BT-549	NVP-TAE684	0.002	-10.4	13.312	0.1% DMSO				-10.4	13.312		
199	BT-549	XL-184	3	11.57	11.9171	0.1% DMSO				11.57	11.9171		
199	BT-549	AZD-8931	0.16	17.11	10.9504	0.1% DMSO				17.11	10.9504		
199	BT-549	Efavirenz	0.002	-9.29	2.4154	0.1% DMSO				-9.29	2.4154		
199	BT-549	Vemurafenib	10	20.16	12.2976	0.1% DMSO				20.16	12.2976		
199	BT-549	CIP 13-74	0.02	6.83	17.8263	0.1% DMSO				6.83	17.8263		
199	BT-549	CYT-387	0.02	-0.87	0.7308	0.1% DMSO				-0.87	0.7308		
199	BT-549	Sorafenib	0.002	14.67	6.1614	0.1% DMSO				14.67	6.1614		
199	BT-549	17-DMAG	10	96.05	0	0.1% DMSO				96.05	0		
199	BT-549	Mitomycin C	0.002	4.6	5.888	0.1% DMSO				4.6	5.888		
199	BT-549	YM155	0.12	100.69	1.0069	0.1% DMSO				100.69	1.0069		
199	BT-549	Vorinostat	10	74.76	5.2332	0.1% DMSO				74.76	5.2332		
199	BT-549	AZD-4547	0.002	7.1	6.532	0.1% DMSO				7.1	6.532		
199	BT-549	AZD-8931	0.002	-0.51	9.5574	0.1% DMSO				-0.51	9.5574		
199	BT-549	Embelin	0.16	-9.21	7.368	0.1% DMSO				-9.21	7.368		
199	BT-549	Oxaliplatin	0.02	-21.54	36.1872	0.1% DMSO				-21.54	36.1872		
199	BT-549	Foretinib	0.02	8.96	4.2112	0.1% DMSO				8.96	4.2112		
199	BT-549	PF 429242	0.02	-3.76	0.6392	0.1% DMSO				-3.76	0.6392		
199	BT-549	Atorvastatin	0.16	12.48	2.9952	0.1% DMSO				12.48	2.9952		
199	BT-549	Vismodegib	10	8.51	12.765	0.1% DMSO				8.51	12.765		
199	BT-549	OSI-906	0.16	7.66	3.6002	0.1% DMSO				7.66	3.6002		
199	BT-549	HBX-41108	1.25	12.58	9.9382	0.1% DMSO				12.58	9.9382		
199	BT-549	Crizotinib	0.16	18.69	11.214	0.1% DMSO				18.69	11.214		
199	BT-549	GGTI-298	0.002	3.36	15.8592	0.1% DMSO				3.36	15.8592		
199	BT-549	Docetaxel	0.16	87.24	0	0.1% DMSO				87.24	0		
199	BT-549	Topotecan	1.25	34.49	1.7245	0.1% DMSO				34.49	1.7245		
199	BT-549	Carboplatin	0.02	-11.23	17.5188	0.1% DMSO				-11.23	17.5188		
199	BT-549	KP372-1	0.16	101.04	2.0208	0.1% DMSO				101.04	2.0208		
199	BT-549	Trifluorothymidine	1.25	38.65	5.7975	0.1% DMSO				38.65	5.7975		
199	BT-549	Vemurafenib	0.16	-22	4.84	0.1% DMSO				-22	4.84		
199	BT-549	MLN-8237	1.25	28.85	10.6745	0.1% DMSO				28.85	10.6745		
199	BT-549	WZ4002	1.25	7.35	2.058	0.1% DMSO				7.35	2.058		
199	BT-549	GGTI-298	0.16	-17.53	10.1674	0.1% DMSO				-17.53	10.1674		
199	BT-549	Metformin	1.25	2.68	5.7084	0.1% DMSO				2.68	5.7084		
199	BT-549	Lapatinib	0.02	-1.1	13.684	0.1% DMSO				-1.1	13.684		
199	BT-549	Syk Inhibitor	0.02	-31.58	24.3166	0.1% DMSO				-31.58	24.3166		
199	BT-549	OSI-906	0.02	-8.36	20.8164	0.1% DMSO				-8.36	20.8164		
199	BT-549	Rosiglitazone	10	-4.21	3.4101	0.1% DMSO				-4.21	3.4101		
199	BT-549	SN-38	0.16	50.86	8.1376	0.1% DMSO				50.86	8.1376		
199	BT-549	Verapamil	0.002	13.31	0.3993	0.1% DMSO				13.31	0.3993		
199	BT-549	PF-431396	10	93.74	6.5618	0.1% DMSO				93.74	6.5618		
199	BT-549	MLN-8237	0.002	-2.41	11.7608	0.1% DMSO				-2.41	11.7608		
199	BT-549	MLN-8237	10	31.83	7.0026	0.1% DMSO				31.83	7.0026		
199	BT-549	PX 12	0.16	7.34	7.6336	0.1% DMSO				7.34	7.6336		
199	BT-549	Orlistat	0.002	-3.81	1.524	0.1% DMSO				-3.81	1.524		
199	BT-549	NVP-TAE684	1.25	22.59	1.1295	0.1% DMSO				22.59	1.1295		
199	BT-549	Pemetrexed	0.02	14.98	6.4414	0.1% DMSO				14.98	6.4414		
199	BT-549	Foretinib	10	101.9	0	0.1% DMSO				101.9	0		
199	BT-549	AZD-8931	0.02	-2.93	0.4395	0.1% DMSO				-2.93	0.4395		
199	BT-549	Nelfinavir	0.02	4.57	5.2555	0.1% DMSO				4.57	5.2555		
199	BT-549	Triptolide	0.002	51.85	4.148	0.1% DMSO				51.85	4.148		
199	BT-549	Bay-11-7082	0.02	2.08	11.752	0.1% DMSO				2.08	11.752		
199	BT-549	BIBW-2992	0.002	-3.31	26.4138	0.1% DMSO				-3.31	26.4138		
199	BT-549	BX 513	0.16	-20.12	27.162	0.1% DMSO				-20.12	27.162		
199	BT-549	PF3644022	0.02	3.7	4.181	0.1% DMSO				3.7	4.181		
199	BT-549	Bortezomib	10	103.71	0	0.1% DMSO				103.71	0		
199	BT-549	Dasatinib	0.002	-11.46	8.9388	0.1% DMSO				-11.46	8.9388		
199	BT-549	BEZ-235	0.13	73.58	0.7358	0.1% DMSO				73.58	0.7358		
199	BT-549	UNC0638	0.002	-0.57	14.3298	0.1% DMSO				-0.57	14.3298		
199	BT-549	XAV 939	0.02	-0.28	7.5516	0.1% DMSO				-0.28	7.5516		
199	BT-549	MK-2206	0.02	3.21	12.4548	0.1% DMSO				3.21	12.4548		
199	BT-549	BIBW-2992	10	99.96	0.9996	0.1% DMSO				99.96	0.9996		
199	BT-549	Thioridazine	0.02	2.3	8.878	0.1% DMSO				2.3	8.878		
199	BT-549	CMPD-1	0.002	1.07	17.8369	0.1% DMSO				1.07	17.8369		
199	BT-549	Decitabine	0.16	14.66	3.0786	0.1% DMSO				14.66	3.0786		
199	BT-549	MS-275	1.25	44.7	1.341	0.1% DMSO				44.7	1.341		
199	BT-549	JK 184	0.002	8.86	8.86	0.1% DMSO				8.86	8.86		
199	BT-549	STA-4783	1.25	48.09	4.809	0.1% DMSO				48.09	4.809		
199	BT-549	Nelfinavir	10	68.9	3.445	0.1% DMSO				68.9	3.445		
199	BT-549	Lapatinib	0.16	-25.11	0.5022	0.1% DMSO				-25.11	0.5022		
199	BT-549	Piperlongumine	0.02	9.96	14.8404	0.1% DMSO				9.96	14.8404		
199	BT-549	Piperlongumine	0.16	4.25	36.2525	0.1% DMSO				4.25	36.2525		
199	BT-549	JK 184	10	79.4	4.764	0.1% DMSO				79.4	4.764		
199	BT-549	RO4929097	0.002	10.08	0.7056	0.1% DMSO				10.08	0.7056		
199	BT-549	5-nonyloxytryptamine oxalate	0.16	-10.4	30.16	0.1% DMSO				-10.4	30.16		
199	BT-549	Temsirolimus	0.16	38.93	5.4502	0.1% DMSO				38.93	5.4502		
199	BT-549	Trametinib	0.001	-1.88	2.1244	0.1% DMSO				-1.88	2.1244		
199	BT-549	SB 218078	10	15.87	14.9178	0.1% DMSO				15.87	14.9178		
199	BT-549	JNK inhibitor II	0.02	-6.75	5.4	0.1% DMSO				-6.75	5.4		
199	BT-549	17-DMAG	0.002	6.12	10.3428	0.1% DMSO				6.12	10.3428		
199	BT-549	Embelin	1.25	-3.08	19.0344	0.1% DMSO				-3.08	19.0344		
199	BT-549	Homoharringtonine	1.25	102.19	1.0219	0.1% DMSO				102.19	1.0219		
199	BT-549	Etoposide	1.25	52.68	2.634	0.1% DMSO				52.68	2.634		
199	BT-549	ES 936	0.63	5.08	5.6388	0.1% DMSO				5.08	5.6388		
199	BT-549	Carboplatin	0.16	11.86	0.8302	0.1% DMSO				11.86	0.8302		
199	BT-549	2-deoxy-D-glucose	16	5.82	0.873	0.1% DMSO				5.82	0.873		
199	BT-549	BRD-7389	10	70.57	3.5285	0.1% DMSO				70.57	3.5285		
199	BT-549	Tipifarnib	0.02	10.24	9.9328	0.1% DMSO				10.24	9.9328		
199	BT-549	JQ1	1.25	61.19	10.4023	0.1% DMSO				61.19	10.4023		
199	BT-549	PNU 74654	1.25	14.34	3.585	0.1% DMSO				14.34	3.585		
199	BT-549	AZD-4547	0.02	10.59	2.7534	0.1% DMSO				10.59	2.7534		
199	BT-549	NH125	0.002	-8.41	15.0539	0.1% DMSO				-8.41	15.0539		
199	BT-549	Flavopiridol	0.02	8.58	13.4706	0.1% DMSO				8.58	13.4706		
199	BT-549	Thioridazine	0.16	11.78	0.1178	0.1% DMSO				11.78	0.1178		
199	BT-549	Sunitinib	0.02	-26.96	29.656	0.1% DMSO				-26.96	29.656		
199	BT-549	JK 184	0.02	49.86	8.9748	0.1% DMSO				49.86	8.9748		
199	BT-549	PF 429242	10	26.03	6.7678	0.1% DMSO				26.03	6.7678		
199	BT-549	JNK inhibitor II	0.002	5.58	6.7518	0.1% DMSO				5.58	6.7518		
199	BT-549	5-nonyloxytryptamine oxalate	1.25	12.28	2.8244	0.1% DMSO				12.28	2.8244		
199	BT-549	Ritonavir	1.25	9.99	5.8941	0.1% DMSO				9.99	5.8941		
199	BT-549	Flavopiridol	0.16	50.41	0	0.1% DMSO				50.41	0		
199	BT-549	2-deoxy-D-glucose	0.24	-6.22	10.6362	0.1% DMSO				-6.22	10.6362		
199	BT-549	STA-4783	0.16	54.33	2.1732	0.1% DMSO				54.33	2.1732		
199	BT-549	BI-2536	0.63	88.35	0	0.1% DMSO				88.35	0		
199	BT-549	ABT-263	1.25	6.14	8.903	0.1% DMSO				6.14	8.903		
199	BT-549	Topotecan	0.16	30.23	13.9058	0.1% DMSO				30.23	13.9058		
199	BT-549	SB 218078	0.16	24.99	9.4962	0.1% DMSO				24.99	9.4962		
199	BT-549	CMPD-1	0.02	-4.03	10.6795	0.1% DMSO				-4.03	10.6795		
199	BT-549	ML 130	0.16	4.24	2.1624	0.1% DMSO				4.24	2.1624		
199	BT-549	GANT61	0.16	-26.27	23.643	0.1% DMSO				-26.27	23.643		
199	BT-549	5-fluorouracil	0.02	4.23	6.5142	0.1% DMSO				4.23	6.5142		
