expt_no	Cell_line	first_agent	conc_first_agent (uM)	first_agent_inhibition (%)	first_agent_stddev	second_agent	conc_second_agent (uM)	second_agent_inhibition (%)	second_agent_stddev	combo_observed Inhibition (%)	combo_stddev	bliss (%)	observed_bliss_diff
198	MDA-MB-436	Everolimus	0.03	13.95	12.276	NVP-LDE225	10	28.08	22.7448	8.89	7.2898	38.11	-29.22
198	MDA-MB-436	XL-184	3	10.87	15.218	Oxaliplatin	0.02	-5.13	22.1616	-23.16	4.4004	6.3	-29.46
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	MS-275	0.16	-2.39	2.7007	-32.01	14.4045	-2.4	-29.61
198	MDA-MB-436	Crizotinib	1	15.25	12.9625	NVP-LDE225	1.25	20.35	3.0525	2.81	21.0469	32.5	-29.69
198	MDA-MB-436	XL-184	3	10.87	15.218	ML 130	1.25	2.13	11.8641	-16.96	14.5856	12.77	-29.73
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Alectinib	0.63	15.62	5.7794	-14.2		15.61	-29.81
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	MK-1775	0.16	20.11	1.8099	-9.8	8.134	20.1	-29.9
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	GANT61	10	-11.07	3.5424	-41	8.2	-11.08	-29.92
198	MDA-MB-436	Crizotinib	1	15.25	12.9625	NH125	0.16	10.78	9.3786	-5.54	1.108	24.39	-29.93
198	MDA-MB-436	Crizotinib	1	15.25	12.9625	GANT61	1.25	-12.36	2.7192	-25.24	6.5624	4.77	-30.01
198	MDA-MB-436	XL-184	3	10.87	15.218	GANT61	10	-11.07	3.5424	-29.45	7.068	1	-30.45
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	AZD-7762	0.002	-8.42	26.0178	-38.96	4.6752	-8.43	-30.53
198	MDA-MB-436	Erlotinib	3	10.02	11.8236	Embelin	0.02	-14.97	10.479	-34.18	3.0762	-3.45	-30.73
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	5-nonyloxytryptamine oxalate	0.002	1.31	0.1572	-29.49	11.796	1.3	-30.79
198	MDA-MB-436	Crizotinib	1	15.25	12.9625	Nutlin-3	0.16	10.21	10.0058	-7.51	6.008	23.9	-31.41
198	MDA-MB-436	Erlotinib	3	10.02	11.8236	Obatoclax	0.16	-6.78	10.509	-27.53	11.8379	3.92	-31.45
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Foretinib	1.25	40.88	2.8616	9.29	9.5687	40.87	-31.58
198	MDA-MB-436	Erlotinib	3	10.02	11.8236	Oxaliplatin	0.02	-5.13	22.1616	-26.24	3.4112	5.4	-31.64
198	MDA-MB-436	Everolimus	0.03	13.95	12.276	Decitabine	10	26.64	16.2504	5.16	0.1032	36.87	-31.71
198	MDA-MB-436	XL-184	3	10.87	15.218	NVP-LDE225	0.002	14.63	22.2376	-7.88	1.576	23.91	-31.79
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	GANT61	1.25	-12.36	2.7192	-44.24	8.848	-12.37	-31.87
198	MDA-MB-436	Vismodegib	10	-2.15	14.491	MLN-8237	0.02	-12.03	1.6842	-27.05	1.623	4.9	-31.95
198	MDA-MB-436	Vismodegib	10	15.11	13.9012	MLN-8237	0.02	-12.03	1.6842	-27.05	1.623	4.9	-31.95
198	MDA-MB-436	Erlotinib	3	10.02	11.8236	NVP-LDE225	1.25	20.35	3.0525	-3.95	12.956	28.33	-32.28
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Decitabine	1.25	15.41	12.328	-16.98	5.943	15.4	-32.38
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	NVP-LDE225	1.25	20.35	3.0525	-12.09	4.836	20.34	-32.43
198	MDA-MB-436	Vismodegib	10	-2.15	14.491	NVP-LDE225	1.25	20.35	3.0525	-0.77	21.0133	32.39	-33.16
198	MDA-MB-436	Vismodegib	10	15.11	13.9012	NVP-LDE225	1.25	20.35	3.0525	-0.77	21.0133	32.39	-33.16
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Gemcitabine	0.002	16.53	3.306	-16.75	9.2125	16.52	-33.27
198	MDA-MB-436	Crizotinib	1	15.25	12.9625	GANT61	10	-11.07	3.5424	-27.93	10.3341	5.87	-33.8
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Oxaliplatin	0.16	8.72	1.744	-25.31	31.8906	8.71	-34.02
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	MLN-8237	0.02	-12.03	1.6842	-46.21	9.242	-12.04	-34.17
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Decitabine	0.02	13.37	9.2253	-22.33	4.6893	13.36	-35.69
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Thioridazine	10	22.77	21.8592	-13.09	12.3046	22.76	-35.85
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	PF 429242	0.002	9.07	8.9793	-26.95	19.943	9.06	-36.01
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	GANT61	0.16	-9.18	4.7736	-46.89	21.5694	-9.19	-37.7
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Oxaliplatin	0.02	-5.13	22.1616	-44.1	6.174	-5.14	-38.96
198	MDA-MB-436	Vismodegib	10	15.11	13.9012	Oxaliplatin	0.02	-5.13	22.1616	-29.03	0.2903	10.76	-39.79
198	MDA-MB-436	Vismodegib	10	-2.15	14.491	Oxaliplatin	0.02	-5.13	22.1616	-29.03	0.2903	10.76	-39.79
198	MDA-MB-436	Crizotinib	1	15.25	12.9625	Decitabine	0.02	13.37	9.2253	-13.21	7.2655	26.58	-39.79
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	Decitabine	10	26.64	16.2504	-13.69	8.7616	26.63	-40.32
198	MDA-MB-436	Paclitaxel	0.003	-0.01	31.1586	NVP-LDE225	0.002	14.63	22.2376	-25.91	4.6638	14.62	-40.53
198	MDA-MB-436	Vismodegib	10	15.11	13.9012	Imatinib	10	-9.78	6.4548	-33.84	47.376	6.81	-40.65
198	MDA-MB-436	Vismodegib	10	-2.15	14.491	Imatinib	10	-9.78	6.4548	-33.84	47.376	6.81	-40.65
198	MDA-MB-436	Everolimus	0.03	13.95	12.276	Oxaliplatin	0.16	8.72	1.744	-20.95	5.028	21.45	-42.4
198	MDA-MB-436	Vismodegib	10	15.11	13.9012	NVP-LDE225	0.002	14.63	22.2376	-15.28	1.9864	27.53	-42.81
198	MDA-MB-436	Vismodegib	10	-2.15	14.491	NVP-LDE225	0.002	14.63	22.2376	-15.28	1.9864	27.53	-42.81
198	MDA-MB-436	Vismodegib	10	15.11	13.9012	Decitabine	0.02	13.37	9.2253	-21.57	6.0396	26.46	-48.03
198	MDA-MB-436	Vismodegib	10	-2.15	14.491	Decitabine	0.02	13.37	9.2253	-21.57	6.0396	26.46	-48.03
198	MDA-MB-436	Vismodegib	10	15.11	13.9012	Oxaliplatin	0.16	8.72	1.744	-27.2	10.064	22.51	-49.71
198	MDA-MB-436	Vismodegib	10	-2.15	14.491	Oxaliplatin	0.16	8.72	1.744	-27.2	10.064	22.51	-49.71
199	BT-549	XL-184	3	11.57	11.9171	Trifluoperazine	10	13.21	1.7173	104.07	0	23.25	80.82
199	BT-549	Erlotinib	3	10.37	13.2736	Trifluoperazine	10	13.21	1.7173	98.64	6.9048	22.21	76.43
199	BT-549	Crizotinib	1	19.16	8.622	Trifluoperazine	10	13.21	1.7173	103.97	0	29.84	74.13
199	BT-549	Vismodegib	10	8.51	12.765	Trifluoperazine	10	13.21	1.7173	104.23	1.0423	37.08	67.15
199	BT-549	Vismodegib	10	27.5	12.925	Trifluoperazine	10	13.21	1.7173	104.23	1.0423	37.08	67.15
199	BT-549	Everolimus	0.03	35.45	11.344	Trifluoperazine	10	13.21	1.7173	104.68	1.0468	43.98	60.7
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Trifluoperazine	10	13.21	1.7173	89.05	22.2625	29.15	59.9
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Zibotentan	10	9.73	6.5191	78.73	1.5746	26.31	52.42
199	BT-549	XL-184	3	11.57	11.9171	Dovitinib	0.002	-45.6	14.592	14.82	1.0374	-28.75	43.57
199	BT-549	XL-184	3	11.57	11.9171	Lapatinib	0.16	-25.11	0.5022	30.48	20.7264	-10.63	41.11
199	BT-549	Crizotinib	1	19.16	8.622	Lapatinib	0.16	-25.11	0.5022	34.83	15.3252	-1.14	35.97
199	BT-549	XL-184	3	11.57	11.9171	BEZ-235	0.02	21.7	12.803	64.88	1.2976	30.76	34.12
199	BT-549	Erlotinib	3	10.37	13.2736	XAV 939	0.002	2.19	11.4318	45.47	4.547	12.33	33.14
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Vandetanib	0.02	-19.9	22.288	33.9	7.119	2.13	31.77
199	BT-549	Vismodegib	10	8.51	12.765	BEZ-235	0.02	21.7	12.803	74.82	7.482	43.23	31.59
199	BT-549	Vismodegib	10	27.5	12.925	BEZ-235	0.02	21.7	12.803	74.82	7.482	43.23	31.59
199	BT-549	Everolimus	0.03	35.45	11.344	2-deoxy-D-glucose	1.95	-28.16	5.632	48.38	29.9956	17.27	31.11
199	BT-549	Paclitaxel	0.003	18.37	15.7982	NH125	1.25	9.91	6.0451	56.63	14.1575	26.46	30.17
199	BT-549	Paclitaxel	0.003	18.37	15.7982	ABT-263	10	9.08	7.0824	55.86	7.8204	25.78	30.08
199	BT-549	Erlotinib	3	10.37	13.2736	Lapatinib	0.16	-25.11	0.5022	17.86	2.3218	-12.14	30
199	BT-549	Paclitaxel	0.003	18.37	15.7982	BX 513	10	48.12	17.3232	87.55	8.755	57.65	29.9
199	BT-549	Paclitaxel	0.003	18.37	15.7982	HBX-41108	10	29.39	19.6913	72.21	4.3326	42.36	29.85
199	BT-549	Erlotinib	3	10.37	13.2736	Bay-11-7082	1.25	17.53	0.5259	55.64	10.5716	26.08	29.56
199	BT-549	Paclitaxel	0.003	18.37	15.7982	GGTI-298	10	11	2.97	56.65	3.399	27.35	29.3
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Dovitinib	0.02	-27.89	23.7065	24.67	1.7269	-4.4	29.07
199	BT-549	Everolimus	0.03	35.45	11.344	BEZ-235	0.02	21.7	12.803	77.75	4.665	49.46	28.29
199	BT-549	XL-184	3	11.57	11.9171	KP372-1	0.002	-11.28	22.56	29.72	13.9684	1.6	28.12
199	BT-549	Erlotinib	3	10.37	13.2736	CIP 13-74	10	17.19	1.8909	53.69	0.5369	25.78	27.91
199	BT-549	XL-184	3	11.57	11.9171	NVP-231	0.02	-27.01	2.1608	15.38	10.3046	-12.31	27.69
199	BT-549	Vismodegib	10	8.51	12.765	BX 513	10	48.12	17.3232	89.76	2.6928	62.39	27.37
199	BT-549	Vismodegib	10	27.5	12.925	BX 513	10	48.12	17.3232	89.76	2.6928	62.39	27.37
199	BT-549	Erlotinib	3	10.37	13.2736	BEZ-235	0.02	21.7	12.803	56.76	9.6492	29.82	26.94
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Lapatinib	0.16	-25.11	0.5022	24.77	4.954	-2.13	26.9
199	BT-549	Everolimus	0.03	35.45	11.344	Lapatinib	0.16	-25.11	0.5022	46.07	8.7533	19.24	26.83
199	BT-549	Crizotinib	1	19.16	8.622	Trametinib	5	15.86	4.5994	58.71	1.7613	31.98	26.73
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Crizotinib	1.25	16.37	1.9644	58.15	13.956	31.73	26.42
199	BT-549	Vismodegib	10	8.51	12.765	NVP-231	0.02	-27.01	2.1608	34.23	4.7922	7.92	26.31
199	BT-549	Vismodegib	10	27.5	12.925	NVP-231	0.02	-27.01	2.1608	34.23	4.7922	7.92	26.31
199	BT-549	XL-184	3	11.57	11.9171	Vandetanib	0.02	-19.9	22.288	20.25	10.7325	-6.03	26.28
199	BT-549	Everolimus	0.03	35.45	11.344	Lapatinib	0.02	-1.1	13.684	60.65	39.4225	34.74	25.91
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Curcumin	10	38.59	8.1039	75.76	1.5152	49.87	25.89
199	BT-549	Paclitaxel	0.003	18.37	15.7982	XAV 939	0.002	2.19	11.4318	46.01	24.8454	20.16	25.85
199	BT-549	Everolimus	0.03	35.45	11.344	Vandetanib	0.02	-19.9	22.288	48.01	3.3607	22.6	25.41
199	BT-549	Paclitaxel	0.003	18.37	15.7982	ABT-263	0.002	-15.59	11.6925	30.81	7.3944	5.64	25.17
199	BT-549	Paclitaxel	0.003	18.37	15.7982	RO4929097	0.02	5.96	3.9932	48.3	2.415	23.24	25.06
199	BT-549	XL-184	3	11.57	11.9171	Trametinib	0.63	8.44	5.064	43.87	11.4062	19.03	24.84
199	BT-549	Paclitaxel	0.003	18.37	15.7982	JQ1	1.25	61.19	10.4023	93.06	0	68.32	24.74
199	BT-549	Everolimus	0.03	35.45	11.344	XAV 939	0.002	2.19	11.4318	61.52	1.8456	36.86	24.66
199	BT-549	Paclitaxel	0.003	18.37	15.7982	RO4929097	0.002	10.08	0.7056	51.23	22.0289	26.6	24.63
199	BT-549	Everolimus	0.03	35.45	11.344	JNK inhibitor II	10	2.66	4.0432	61.59	1.8477	37.17	24.42
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Zibotentan	0.16	-13.74	6.7326	31.35	12.54	7.15	24.2
199	BT-549	Everolimus	0.03	35.45	11.344	Trametinib	0.63	8.44	5.064	64.63	10.9871	40.9	23.73
199	BT-549	Paclitaxel	0.003	18.37	15.7982	JQ1	0.16	26.8	20.368	63.97	0.6397	40.25	23.72
199	BT-549	XL-184	3	11.57	11.9171	XAV 939	0.002	2.19	11.4318	37.1	8.533	13.51	23.59
199	BT-549	Crizotinib	1	19.16	8.622	BEZ-235	0.02	21.7	12.803	59.86	18.5566	36.7	23.16
199	BT-549	Paclitaxel	0.003	18.37	15.7982	NVP-LDE225	10	-5.1	24.99	37.34	18.2966	14.21	23.13
199	BT-549	Paclitaxel	0.003	18.37	15.7982	PX 12	0.002	14.7	1.764	53.36	19.2096	30.37	22.99
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Trifluorothymidine	0.002	31.33	9.0857	66.91	1.3382	43.94	22.97
199	BT-549	Vismodegib	10	8.51	12.765	BX 513	0.16	-20.12	27.162	35.79	8.2317	12.91	22.88
199	BT-549	Vismodegib	10	27.5	12.925	BX 513	0.16	-20.12	27.162	35.79	8.2317	12.91	22.88
199	BT-549	Vismodegib	10	27.5	12.925	JK 184	0.02	49.86	8.9748	86.36	3.4544	63.65	22.71
199	BT-549	Vismodegib	10	8.51	12.765	JK 184	0.02	49.86	8.9748	86.36	3.4544	63.65	22.71
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Vandetanib	0.002	6.3	9.261	46.21	7.3936	23.51	22.7
199	BT-549	Everolimus	0.03	35.45	11.344	PHA 665752	1.25	-14.64	30.744	48.7	5.357	26	22.7
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Orlistat	10	3.38	6.6924	43.66	13.098	21.13	22.53
199	BT-549	Crizotinib	1	19.16	8.622	GGTI-298	0.16	-17.53	10.1674	27.43	9.0519	4.99	22.44
199	BT-549	Paclitaxel	0.003	18.37	15.7982	PF 429242	0.16	-13.65	29.757	29.55	1.773	7.23	22.32
199	BT-549	Vismodegib	10	27.5	12.925	NVP-231	0.002	-28.84	7.7868	28.85	4.9045	6.59	22.26
199	BT-549	Vismodegib	10	8.51	12.765	NVP-231	0.002	-28.84	7.7868	28.85	4.9045	6.59	22.26
199	BT-549	XL-184	3	11.57	11.9171	PD-0332991	0.002	-10.47	13.1922	24.5	20.09	2.31	22.19
199	BT-549	Everolimus	0.03	35.45	11.344	BX 513	10	48.12	17.3232	88.69	3.5476	66.51	22.18
199	BT-549	Everolimus	0.03	35.45	11.344	Trametinib	5	15.86	4.5994	67.64	8.7932	45.69	21.95
199	BT-549	Paclitaxel	0.003	18.37	15.7982	NVP-231	0.16	-11.29	2.5967	31.06	5.2802	9.15	21.91
199	BT-549	Everolimus	0.03	35.45	11.344	Sunitinib	0.002	-20.68	9.0992	43.94	5.2728	22.1	21.84
199	BT-549	XL-184	3	11.57	11.9171	Carboplatin	0.02	-11.23	17.5188	23.45	13.601	1.64	21.81
199	BT-549	XL-184	3	11.57	11.9171	CIP 13-74	10	17.19	1.8909	48.49	5.3339	26.77	21.72
199	BT-549	Everolimus	0.03	35.45	11.344	BEZ-235	0.0002	-17.06	48.2798	46.15	9.6915	24.44	21.71
199	BT-549	Everolimus	0.03	35.45	11.344	Dovitinib	0.02	-27.89	23.7065	39.14	3.5226	17.45	21.69
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Bay-11-7082	1.25	17.53	0.5259	54.31	9.7758	32.68	21.63
199	BT-549	Vismodegib	10	8.51	12.765	AZD-4547	0.02	10.59	2.7534	56.43	38.3724	35.18	21.25
199	BT-549	Vismodegib	10	27.5	12.925	AZD-4547	0.02	10.59	2.7534	56.43	38.3724	35.18	21.25
199	BT-549	Everolimus	0.03	35.45	11.344	Vemurafenib	0.16	-22	4.84	42.49	6.7984	21.25	21.24
199	BT-549	XL-184	3	11.57	11.9171	Efavirenz	0.16	-18.38	10.2928	16.51	7.4295	-4.68	21.19
199	BT-549	Crizotinib	1	19.16	8.622	Vandetanib	0.16	-6.29	18.7442	35.02	6.6538	14.08	20.94
199	BT-549	Everolimus	0.03	35.45	11.344	Digoxin	0.02	-17.66	11.8322	44.99	3.5992	24.05	20.94
199	BT-549	Everolimus	0.03	35.45	11.344	NVP-231	0.16	-11.29	2.5967	49.06	1.9624	28.16	20.9
199	BT-549	XL-184	3	11.57	11.9171	Vandetanib	0.16	-6.29	18.7442	26.87	15.5846	6.01	20.86
199	BT-549	Paclitaxel	0.003	18.37	15.7982	OSI-906	0.02	-8.36	20.8164	31.99	13.7557	11.55	20.44
199	BT-549	Erlotinib	3	10.37	13.2736	Vandetanib	0.02	-19.9	22.288	12.82	2.564	-7.47	20.29
199	BT-549	XL-184	3	11.57	11.9171	Digoxin	0.02	-17.66	11.8322	16.23	14.9316	-4.05	20.28
199	BT-549	Vismodegib	10	27.5	12.925	XAV 939	0.02	-0.28	7.5516	47.57	8.0869	27.3	20.27
199	BT-549	Vismodegib	10	8.51	12.765	XAV 939	0.02	-0.28	7.5516	47.57	8.0869	27.3	20.27
199	BT-549	Vismodegib	10	8.51	12.765	JNK inhibitor II	10	2.66	4.0432	49.61	13.8908	29.43	20.18
199	BT-549	Vismodegib	10	27.5	12.925	JNK inhibitor II	10	2.66	4.0432	49.61	13.8908	29.43	20.18
199	BT-549	Paclitaxel	0.003	18.37	15.7982	PD-0332991	0.02	-9.95	3.6815	30.4	4.864	10.25	20.15
199	BT-549	Vismodegib	10	8.51	12.765	Dovitinib	10	77.82	8.5602	104.01	1.0401	83.92	20.09
199	BT-549	Vismodegib	10	27.5	12.925	Dovitinib	10	77.82	8.5602	104.01	1.0401	83.92	20.09
199	BT-549	Vismodegib	10	8.51	12.765	Trametinib	0.63	8.44	5.064	53.61	2.1444	33.62	19.99
199	BT-549	Vismodegib	10	27.5	12.925	Trametinib	0.63	8.44	5.064	53.61	2.1444	33.62	19.99
199	BT-549	Paclitaxel	0.003	18.37	15.7982	PF-431396	1.25	12.43	10.3169	48.45	9.2055	28.52	19.93
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Trametinib	0.63	8.44	5.064	45.13	21.6624	25.26	19.87
199	BT-549	Erlotinib	3	10.37	13.2736	XAV 939	0.02	-0.28	7.5516	29.95	4.792	10.12	19.83
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Trifluoperazine	1.25	15.38	12.1502	50.75	8.6275	30.92	19.83
199	BT-549	Paclitaxel	0.003	18.37	15.7982	EHT-1864	0.002	-15.13	17.0969	25.8	5.934	6.02	19.78
199	BT-549	Crizotinib	1	19.16	8.622	MS-275	0.16	-1.58	9.2746	37.5	3	17.88	19.62
199	BT-549	XL-184	3	11.57	11.9171	JNK inhibitor II	10	2.66	4.0432	33.51	5.3616	13.92	19.59
199	BT-549	Crizotinib	1	19.16	8.622	Carboplatin	0.002	-13.71	2.3307	27.66	4.149	8.08	19.58
199	BT-549	Crizotinib	1	19.16	8.622	Sunitinib	0.02	-26.96	29.656	16.94	10.164	-2.63	19.57
199	BT-549	Everolimus	0.03	35.45	11.344	PD-0332991	0.16	-1.07	14.4129	54.13	15.6977	34.76	19.37
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Tipifarnib	10	32.46	13.6332	64.22	4.4954	44.87	19.35
199	BT-549	Erlotinib	3	10.37	13.2736	Topotecan	1.25	34.49	1.7245	60.62	6.062	41.28	19.34
199	BT-549	Vismodegib	10	8.51	12.765	Bosutinib	1.25	19.89	11.934	61.25	15.3125	41.92	19.33
199	BT-549	Vismodegib	10	27.5	12.925	Bosutinib	1.25	19.89	11.934	61.25	15.3125	41.92	19.33
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Crizotinib	0.16	18.69	11.214	52.9	6.877	33.63	19.27
199	BT-549	Everolimus	0.03	35.45	11.344	JK 184	0.02	49.86	8.9748	86.88	3.4752	67.63	19.25
199	BT-549	XL-184	3	11.57	11.9171	PD-0332991	10	30.96	0.9288	58.17	20.3595	38.95	19.22
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Dovitinib	0.002	-45.6	14.592	0.32	38.9216	-18.85	19.17
199	BT-549	Crizotinib	1	19.16	8.622	Vandetanib	0.02	-19.9	22.288	22.2	1.332	3.07	19.13
199	BT-549	Paclitaxel	0.003	18.37	15.7982	ABT-263	1.25	6.14	8.903	42.46	6.7936	23.38	19.08
199	BT-549	Erlotinib	3	10.37	13.2736	NVP-231	0.16	-11.29	2.5967	19.28	1.3496	0.25	19.03
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Crizotinib	0.002	4.33	5.4125	40.91	4.5001	21.9	19.01
199	BT-549	Erlotinib	3	10.37	13.2736	NVP-231	0.002	-28.84	7.7868	3.43	3.2585	-15.48	18.91
199	BT-549	Everolimus	0.03	35.45	11.344	Metformin	0.16	-14.99	12.1419	44.64	5.8032	25.77	18.87
199	BT-549	Vismodegib	10	8.51	12.765	Hydroxychloroquine	0.02	-29.93	15.2643	24.65	5.6695	5.8	18.85
199	BT-549	Vismodegib	10	27.5	12.925	Hydroxychloroquine	0.02	-29.93	15.2643	24.65	5.6695	5.8	18.85
199	BT-549	Vismodegib	10	8.51	12.765	Vismodegib	0.002	-0.93	8.7327	45.62	1.8248	26.83	18.79
199	BT-549	Vismodegib	10	27.5	12.925	Vismodegib	0.002	-0.93	8.7327	45.62	1.8248	26.83	18.79
199	BT-549	Everolimus	0.03	35.45	11.344	PX 12	0.002	14.7	1.764	63.6	7.632	44.94	18.66
199	BT-549	Crizotinib	1	19.16	8.622	GDC-0941	10	44.15	4.415	73.49	6.6141	54.85	18.64
199	BT-549	Everolimus	0.03	35.45	11.344	Sunitinib	1.25	-23.53	1.4118	38.82	1.941	20.26	18.56
199	BT-549	Erlotinib	3	10.37	13.2736	BX 513	10	48.12	17.3232	71.99	19.4373	53.5	18.49
199	BT-549	Crizotinib	1	19.16	8.622	Dovitinib	0.002	-45.6	14.592	0.74	25.5966	-17.7	18.44
199	BT-549	Erlotinib	3	10.37	13.2736	Trametinib	0.63	8.44	5.064	36.28	9.07	17.93	18.35
199	BT-549	Everolimus	0.03	35.45	11.344	CMPD-1	0.02	-4.03	10.6795	51.16	0.5116	32.85	18.31
199	BT-549	Paclitaxel	0.003	18.37	15.7982	CIP 13-74	10	17.19	1.8909	50.62	0.5062	32.4	18.22
199	BT-549	Erlotinib	3	10.37	13.2736	EHT-1864	0.002	-15.13	17.0969	15.02	9.763	-3.19	18.21
199	BT-549	XL-184	3	11.57	11.9171	MS-275	0.16	-1.58	9.2746	28.27	0.5654	10.17	18.1
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Vandetanib	0.16	-6.29	18.7442	31.31	5.0096	13.24	18.07
199	BT-549	Erlotinib	3	10.37	13.2736	Curcumin	10	38.59	8.1039	62.96	0	44.96	18
199	BT-549	Vismodegib	10	8.51	12.765	Stattic	0.02	1.14	8.0256	46.32	2.316	28.33	17.99
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Sunitinib	10	8.84	21.7464	43.58	10.4592	25.59	17.99
199	BT-549	Vismodegib	10	27.5	12.925	Stattic	0.02	1.14	8.0256	46.32	2.316	28.33	17.99
199	BT-549	XL-184	3	11.57	11.9171	GGTI-298	0.16	-17.53	10.1674	14.03	3.0866	-3.93	17.96
199	BT-549	XL-184	3	11.57	11.9171	Lapatinib	10	50.05	4.5045	73.76	0	55.83	17.93
199	BT-549	Crizotinib	1	19.16	8.622	Sunitinib	10	8.84	21.7464	44.24	9.7328	26.31	17.93
199	BT-549	Everolimus	0.03	35.45	11.344	KP372-1	0.002	-11.28	22.56	46.1	5.993	28.17	17.93
199	BT-549	XL-184	3	11.57	11.9171	Efavirenz	0.002	-9.29	2.4154	21.27	8.9334	3.35	17.92
199	BT-549	Everolimus	0.03	35.45	11.344	GSK690693	0.02	-5.09	11.8597	50.06	2.0024	32.16	17.9
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Curcumin	0.16	-14.32	24.6304	24.57	9.3366	6.68	17.89
199	BT-549	Everolimus	0.03	35.45	11.344	PD-0332991	10	30.96	0.9288	73.31	13.1958	55.43	17.88
199	BT-549	Erlotinib	3	10.37	13.2736	Bosutinib	10	65.76	9.2064	87.14	3.4856	69.31	17.83
199	BT-549	Vismodegib	10	8.51	12.765	Stattic	1.25	36.76	5.1464	71.94	5.0358	54.15	17.79
199	BT-549	XL-184	3	11.57	11.9171	Bosutinib	1.25	19.89	11.934	46.95	5.1645	29.16	17.79
199	BT-549	Vismodegib	10	27.5	12.925	Stattic	1.25	36.76	5.1464	71.94	5.0358	54.15	17.79
199	BT-549	Crizotinib	1	19.16	8.622	RO4929097	0.002	10.08	0.7056	45.07	4.9577	27.31	17.76
199	BT-549	Crizotinib	1	19.16	8.622	MK-1775	0.02	-14.07	15.6177	25.52	9.9528	7.79	17.73
199	BT-549	Crizotinib	1	19.16	8.622	XAV 939	0.002	2.19	11.4318	38.64	10.4328	20.93	17.71
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Trametinib	5	15.86	4.5994	49.02	5.8824	31.32	17.7
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Obatoclax	0.02	-19.19	1.5352	20.35	3.663	2.71	17.64
199	BT-549	Vismodegib	10	27.5	12.925	GGTI-298	0.16	-17.53	10.1674	32.4	5.832	14.79	17.61
199	BT-549	Paclitaxel	0.003	18.37	15.7982	CMPD-1	0.16	6.45	5.6115	41.25	7.8375	23.64	17.61
199	BT-549	Vismodegib	10	8.51	12.765	GGTI-298	0.16	-17.53	10.1674	32.4	5.832	14.79	17.61
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Zibotentan	1.25	0.4	8.344	36.27	9.4302	18.7	17.57
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Syk Inhibitor	10	40.2	4.422	68.71	7.5581	51.19	17.52
199	BT-549	Paclitaxel	0.003	18.37	15.7982	PD-0332991	0.002	-10.47	13.1922	27.31	4.9158	9.82	17.49
199	BT-549	XL-184	3	11.57	11.9171	Carboplatin	1.25	-2.03	6.1509	27.24	5.448	9.77	17.47
199	BT-549	Paclitaxel	0.003	18.37	15.7982	Verapamil	10	9.72	6.2208	43.75	15.75	26.3	17.45
199	BT-549	Everolimus	0.03	35.45	11.344	XAV 939	0.02	-0.28	7.5516	52.68	2.634	35.27	17.41
